userid,age,gender,ope,con,ext,agr,neu,text
0a03b93cfc99bd5c4562af8bc6d0503e,-,-,-,-,-,-,-,"cwap..wats with my patients not holding still......*sigh*,Roubz is the most awesome of awesome girls in the entire world. I love Roubz  like i love easy way!,A balanced diet is Chocolate in both hands...,My stupidity knows no bounds....*sigh*,Totally...Absolutely...Completely GROSSED OUT from killing a very CRUNCHY BIG cockroach *goose bumps* brrrr....,Yay...assignments over and done with...zzzzzz...Partyin will hafta wait....=P,Sad that I can't go Genting Highlands due to landslide.=(,After my course is completed...no more studying for me...so sick of it....=(,The tunnel may be dark n narrow, but there is always light on the other end of the tunnel...\
...the stupid MRI bore light broke...poor patients...they are just gonna have to deal with the light on the other end of the tunnel...=P,Stressed out but feels loved...=),I really don't like salted kumquats...brrr...,A belated thanks to everyone for their birthday regards =),Today's \""MALUCKYDAY\""...=P,Feeling exhausted already...and its only Monday....sigh..."""
0a0c1b85250afd88aae4ffd4f0de3ff2,-,-,-,-,-,-,-,"It's 2010!!:) New Year's resolution = ???,forget the chocolate,*look out salty roads-i'mma drivin!!!,NEW YEAR'S resolution = no more chocolate, or mountain dew for a year,Just doing my routine, breathe, see and set free, being alive...u know the normal,*there's no such thing as free....(ooo but i like free)-----TOO BAD!! :),New Year's resolution = undecided,can't wait for England, Ireland and Wales!,\My Zombie Valentine...\,Its my 18th Birthday! YYYYAAAAA! saw Legion, (angel-movie) awesome!,after midterms... all i want is my fluffy pillow and M&Ms!,woo!!! Prom nite!!,(from 10 Things i hate about you...The TV show) go to the bar and order a Lady Gag-Me!,ughhhhhh......i can't wait till this week is over with!!! i want summerfreedom!!!!,semi-automatic guns are a girls best friend in this world and Trickster teach me to be the best i can, to shut haters up, teach me to think boys are icky and get me the hell out of this place,aaawweee! i feel loved!! thanx!,do not judge me please don't hate me becuase i could rea"
0a287b7a8652ebabc94efb1c7ec7b184,-,-,-,-,-,-,-,"is still wondering why she needs a username for her facebook profile.. somehow just doesn't make sense......,is listening to some great music....,thinks that Vikram Seth writes beautiful poetry.... my personal favorite is \All you who sleep tonight\...,is tired!,is back in London.... very tired!!,is very happy!!,is off to the lake district tomorrow!,is looking forward to her cousin's visit.... a week of fun with family!!,is an Amos Lee fan......,is very tired.,is off to sydney on the 16th.... bye bye london.. hello sydney...,wishes everyone a happy dussehra and envies everyone who has the day off from work!,is excited about her weekend trip to Vienna!,believes that all's well that ends well! Tired but happy!,is back in london..... very tired....,is not feeling too well....,is leaving for India tomorrow! 10 days with family in India - what a treat! :),wishes everyone a very happy new year!,snow snow!,White,is looking forward to the movie tihs afternoon... should be fun!,is off to Delhi!,is an Amos Lee fan!,wis"
0a42e6218679219d9b3c11367cb9ed0f,-,-,-,-,-,-,-,"en rafting... Cool!! :),a pass sa St-Jean sous le viaduc Van Horne accompagn de Guyslain Poirier! Surprenant mais dont divertissant!!,est maintenant sexologue clinicienne. Bye le titre de stagiaire!,au tamtam puis au jazz pour Pat Watson!! : D, QUBEC jusqu' dimanche. FEQ me voil,DJ set au parc Lafontaine.. J'aime Mtl. : D, Baie-Comeau  partir de mardi et se croise les doigts pour du beau temps! j'ai hte de vous voir gens de la Cte!! : D,en route vers Montral..,au Ct Cte  soir, Qc. sous la pluie.,invente une nouvelle dance.. Le swing-tectonik. Tanks Cooney! Jme suis bien amus!!,au show de payz play et Artist of the Year ce soir! : D,se sent coince sur l'le en fds et aurait bien aim, pour une fois, avoir un chars!! : S,a pass une criss de belle journe  Tadou!! Malade! :),passe sa premire journe de l't au Piknik lektro! Enfin! : D,se casse la tte pour son sujet de rapport.. : S,criss son camp  Rawdon!! Enfin! : D,passe sa journe  aller d'un bureau administratif  un autre en b"
0aa46defb434a57c5b0f190db57daff8,-,-,-,-,-,-,-,"Had six dogs in the house last night. It was like a zoo!,is down two teeth, only two more to go! :(,Tickets are booked :D,is going for nomz with james! ;D,postie man...where are you?,loves the stormy weather,is all sore :(,is going to skeptics in the pub tonight!,has been blocked by someone she doesn't know (but knows of)... and knows who is behind this unnecessary dislike!,has a sore head and gets paid TOMORROW ;D,left the cinema, at tesco now! really enjoying it!,is looking after jess today, and had some amazing pizza for lunch :),is seeing ice age 3 tomorrow, eventually! ;D,you know what happens when you like and comment all the things on my profile (KIRSTIE)? you are classed as my biggest facebook profile stalker ;p,is moving beds and various other pieces of furniture whilst listening to de la soul,is really tired,just back from glasgow! was good fun :],to go blonde or not to go blonde, that is the question! someone please answer though... i'm not sure!,is talkin' about eels, boy! live eels wrigglin' arou"
0ae27ad8fce85b8354228642403f22ce,-,-,-,-,-,-,-,"The one day I'll be able to spend without eating anything unnecessary will be a glorious day indeed!,Need money to watch True Grit and 127 Hours in cinemas... how am I going to make that happen?...,I swear Facebook chat is screwing with me... showing people like they're online while they're actually not... stop doing that! -_-;,the king of limbs,The HAN apparently gave me a goodbye present in the sum of 975 euros... Must be a mistake, have to call HAN on monday... :/,I'm too old for these games anyway...,Libya's Muammar Al-Gaddafi is apparently in cahoots with the North-Korean government. Several of Gaddafi's hired mercs have been identified as North-Korean. It's rare to find North-Koreans outside of North Korea, let alone in Africe so something more must be behind it, I think,In Libya mourners are being shot upon by snipers and doctors are killed so they can't tend to the wounded... Why is this not being widely reported?,Unconfirmed rumors straight from Twitter:\
\
Libyan diplomat live on Aljazeera says #Gadda"""
0ae3f82fb827c1f8efa7a2a816e9b6b9,-,-,-,-,-,-,-,"'s brain is full of students' narratives, which were all quite entertaining and touching, btw ;),is going to stop buying and wearing evil shoes (i.e. the cute ones that hurt like hell).,doesn't feel like writing about gender politics in china anymore  -___-,broke her glasses. DOH!,fixed her broken glasses but will still get new ones,is glad Eureka is back on. yay!,thinks it's cool she can send telepathic messages to her brother :D,should be \chillin' in Cali\ but is actually melting :/,is suffering from Farm Town withdrawal :( Why is it down???,is \syllabizing.\,gets all her time zones mixed up when she state-hops >< Sorry, Alissa!,recommends Funny People and The Hangover to everyone (btw, those are two separate movie titles :P),made some successful spicy miso--eat your <3 out, Shabu House :P,would like to know if any of her previous students would like to be guinea pigs for her summer students' surveys :),is going to write about the human-animal relationship next (crossing fingers for a publication...),is to"
0af87001f73367b24e6e4d6832ad0ed0,-,-,-,-,-,-,-,"needs help moving this Saturday! Anyone willing to work for Pizza and drinks?,Thanks for all the birthday wishes! This was my first facebook Birthday, and its kind of fabulous!,Thank you everyone! It is a joy to be a part of the CST community, and to work alongside such brilliant and skilled comrades. I look forward to training with you all again soon.,I am feeling a positive mix of excitement and pre-event jitters going into my first day of PhD classes!,Is settling to his new digs in Bowling Green, OH. Misses his wife, but is happy to have working internet again.,Thank you for the kind wishes everyone.,is wishing he knew more about French religious history."
0b12516100c16f779b152858619786ff,-,-,-,-,-,-,-,"Cruise to Canada on Saturday! W00t.,Cruise in 3.5 hours! w00t.,Back from the cruise! Pictures soon ;),Babysitting my brother until 4:30 :(,I am exhausted.... and mildly frustrated that my \x\ key on my laptop sticks. It's really hard because everytime I try to log into my email, I have to do it twice. lol :),RIP, Percy boy... I love you. (Percy Truax: May 6, 1996-September 10, 2009),Finally bought my first ipod... I am no longer inferior! lol :),OODLES of homework :( at least its something to do.,RIP Rusty Truax ~1998-2009~,Tired... at mikes. going home later to paint Percy's cross.,Feeling much better today :),Tired :(,Its soooooooooooooo hot :(,back from school,Sick :(,Dylan is creepy.,there should be a \Stupid Remark\ tax.,Pleasure of love lasts but a moment, Pain of love lasts a lifetime.,'Tis strange what a man may do, and a woman yet think him an angel.,Within the sweetest apple, lies the blackest core.,Love makes time pass; time makes love pass.,getting ready for the New Year's Eve party :),A wise girl"
0b177ad549cdd89710c85ec2c9a0bb7f,-,-,-,-,-,-,-,"Dear god... Im of face book.... where is the escape route!,Feels like some strawberry cheesecake!,Kill me.... kill me now,Needs his gum fix!,GHLSKJGLKSHDGKL:SHGLKS!.... any one got a \working\ link to DL delphi... all mine fail!,<---- Hiding in room under the protection of Aircon :D,bow chicka wow wow,<--- Is upset!,Needs more sauce!,<--- has some hot apple pie with a side of vanilla ice cream :D,GWWWAAARRRRBBBBLEEEE!,Cause I'm a Korean ... wooo hooo http://www.youtube.com/watch?v=PxFJB1o7zIE,is playing MGS3:Snake Eater On his PC with a PS2 USB controller and drinking Heineken.... Best Friday ever!,*Twitches* O_o,:<,Wow... I think I almost died today.\
After pulling an all nighter, then going to an exam this morning. I felt really sick at around 11ish so I went home immediatly, as I got home , I suddenly got really dizzy and just blacked out just a few meters away from my bed, that was at 12:25. I only came to about 10 min ago, and now I seem to have some sort of hangover from hell. I think I should start goin"""
0b1bc995537e6665b9d56d1f1eb30568,-,-,-,-,-,-,-,"Work 5-9, sleep, then going to Mexico!!!!,Back from Mexico :( had a great time though :),studying for psycho....,Exam de psy ajd... :S,Rendu tanne des foutus tmoins de Jova! Sacre moi patience!!!! ARG,[?etydipu?m???zam?d?l??uistik],Travaille sur le plan de dissertation pour franais! Arg!,Bravo  la troupe de Showbizz 2010! Stait vraiment bon!,GO TEAM CANADA!!! WAY TO GO! :D,Tu c que la matire du cours est plate lorsque mme le prof te dit de lire tes notes en cas d'insomnie... lol,Can't wait to go see showbizz ! :D,Loves the weather!!! :D,Last day at work today! Don't know if I'm happy or sad about it...strange...,S'ennuie dja du soleil...,Is working while my parents are on their way to Finland for Erica's graduation.. I am so jealous... :(,Just finished her last essay! 3/3 !! Finally!,Can't wait till the exams are over....,En a rat le pompon des dissertations...!,Two essays down, one more to go!!!,Can't wait to see Erica!!! :D,Remember....\
The Friends, the memories, the summers, the boyfriends, the be"""
0b5acbaeaa8287c39603100fc02562bc,-,-,-,-,-,-,-,"awww gotta go back to work 2moro :(,wooo! off to london 2moro :D,i getting really good at making crumbles :D,is wishing this was all a bad dream, if only someone could wake me :(((,is devastated :( why?? does everything  go wrong!!!,TO AN AMAZING GUY, YOU WILL ALWAYS BE LOVED AND NEVER FORGOTTEN!!!!!!!!!,does anyone wanna go travelling????,RIP my love, i hope the grass is greener on the otherside missing you already xxxxxxxxxxxxxxx,now that my deepest fears have come true, i shouldnt be afraid  of anything going to capture the world anyone wanting to come or put ideas forward let me know xxxx,preparing herself for the big day tomorrow.........   if only it wasa different big day :(,basemant jaxx were amazingo!!!!! thanks for coming nickyxxx know u were there too honeyxxxx,is going to watch basement jaxx 2moro :)))   wish u could be there sweetie xxxxxxx,is there any chance of been taken back to my old world, i am not likin this one one bit :'(,i have lost my phone so if u wantme u will hav o msge on here,\in "
0b635bf44a9ba372e761f1be713f93e4,-,-,-,-,-,-,-,"dont no about u but im a belly full,lol,all good things comes to those who waits,i heard you,i hope u die a slow and painful death, and suffer in the depts of hell.i will eat your face with a spoke.........,the Lord is my guide,i HATE boys who think that acting and being GAY is so cool....... this is so sad......,its amazing how life sometimes work out.... not feeling the x mas spirit at all.......,i hate that i love u boy!!!!!!!,i  feeling for kfc boiiii  >>>>. stupes,living my life to the fullest...... only who made me can break me..... im a happy child...,life takes you place that you forget, but one it will never do is take you places you'll regret,A wise man learns by the mistakes of others,a fool by his own,every body knows, but nobody really know,i hate in wen pple share every bit of their private life on fb....... plez keep ur private life private.......... tomorrow wen every one having ur name u will want to have ur self...,dominican tend to find time to mind people's business but never make time for"
